Round,Tick,Player,PlayerPosition,Velocity
2,10465,wenton,"""-281.226806640625,1458.7047119140625,0.03125""","""-16.8323917388916,-249.43267822265625,0"""
2,10466,Lekr0,"""-363.29498291015625,1695.1060791015625,-45.91642379760742""","""1.3640538454055786,-233.4036407470703,0"""
2,10466,Snax g2a.com,"""-2466.5078125,-926.3569946289062,1.8017501831054688""","""-191.9970245361328,152.19114685058594,0"""
2,10468,byali g2a.com,"""-1972.86962890625,-1021.6013793945312,0.03125""","""218.4030303955078,121.65571594238281,0"""
2,10469,dennis,"""-334.0792541503906,1575.9796142578125,0.7864501476287842""","""-37.83944320678711,-222.15679931640625,0"""
2,10481,TaZ g2a.com,"""-2018.235107421875,-864.0008544921875,-0.2560657262802124""","""-28.20848846435547,-173.26327514648438,0"""
2,10489,pashaBiceps g2a.com,"""-2054.147216796875,-959.7398681640625,0.03125""","""233.56654357910156,89.14412689208984,0"""
2,10489,twist,"""-308.9637451171875,1324.2333984375,31.88187026977539""","""-0.00033395839272998273,-250,0"""
2,10502,neo g2a.com,"""-1853.4722900390625,-925.48583984375,0.03125""","""208.1783905029297,129.17723083496094,0"""
2,10503,olofmeister,"""-285.68609619140625,1459.80029296875,0.03125""","""-26.245216369628906,-248.6185760498047,0"""
2,10503,wenton,"""-286.74334716796875,1386.3372802734375,0.03125""","""-19.369470596313477,-239.21710205078125,0"""
2,10504,Lekr0,"""-356.7556457519531,1622.2880859375,-5.109113693237305""","""34.36549758911133,-247.6267547607422,0"""
2,10504,Snax g2a.com,"""-2527.883544921875,-892.801513671875,4.918590545654297""","""-231.9176788330078,43.35772705078125,0"""
2,10506,byali g2a.com,"""-1902.700439453125,-998.4490966796875,0.03125""","""245.32672119140625,48.11238098144531,0"""
2,10507,dennis,"""-331.2549743652344,1506.7020263671875,5.662731170654297""","""17.38322639465332,-248.90097045898438,0"""
2,10526,pashaBiceps g2a.com,"""-1985.552734375,-939.5328979492188,0.03125""","""236.30380249023438,14.091623306274414,0"""
2,10526,twist,"""-310.05181884765625,1250.0234375,81.35521697998047""","""-4.002058029174805,-249.96795654296875,0"""
2,10532,TaZ g2a.com,"""-2065.994384765625,-906.6945190429688,-4.213041305541992""","""-33.296180725097656,-165.66346740722656,0"""
2,10540,olofmeister,"""-293.2564392089844,1385.984130859375,0.03125""","""-31.271329879760742,-248.0364990234375,0"""
2,10540,wenton,"""-292.24578857421875,1314.8541259765625,38.134735107421875""","""-18.236114501953125,-249.33399963378906,0"""
2,10540,neo g2a.com,"""-1791.1064453125,-889.8027954101562,0.03125""","""177.80372619628906,156.7584228515625,0"""
2,10542,Lekr0,"""-353.87017822265625,1550.28271484375,7.854028701782227""","""-61.96785354614258,-230.59312438964844,0"""
2,10542,Snax g2a.com,"""-2598.578857421875,-878.2862548828125,10.320758819580078""","""-228.41891479492188,75.75125885009766,0"""
2,10544,byali g2a.com,"""-1840.170654296875,-965.1217651367188,0.03125""","""177.44387817382812,171.45950317382812,0"""
2,10545,dennis,"""-310.4793395996094,1438.2188720703125,0.03125""","""49.415504455566406,-244.1327667236328,0"""
2,10564,pashaBiceps g2a.com,"""-1913.344482421875,-932.8343505859375,0.03125""","""246.41758728027344,42.17073059082031,0"""
2,10565,twist,"""-313.0362548828125,1175.9119873046875,128.03125""","""-32.64716339111328,-247.85916137695312,0"""
2,10573,twist,"""-315.411376953125,1160.5089111328125,130.3417510986328""","""-33.072792053222656,-245.86068725585938,292.6183776855469"""
2,10578,olofmeister,"""-301.65350341796875,1312.24462890625,39.874420166015625""","""-27.670442581176758,-248.4639892578125,0"""
2,10578,wenton,"""-297.2294006347656,1243.7789306640625,85.51818084716797""","""-15.329488754272461,-239.5099334716797,0"""
2,10578,neo g2a.com,"""-1731.3316650390625,-864.3060913085938,0.03125""","""216.7786865234375,-25.13713264465332,0"""
2,10580,Lekr0,"""-360.98968505859375,1477.667724609375,10.342142105102539""","""-10.992823600769043,-249.75819396972656,0"""
2,10580,Snax g2a.com,"""-2662.09423828125,-843.4149780273438,19.215484619140625""","""-207.7827606201172,137.5281219482422,0"""
2,10581,TaZ g2a.com,"""-2017.0355224609375,-950.84619140625,0.03125""","""214.94439697265625,-44.3717041015625,0"""
2,10582,byali g2a.com,"""-1793.0491943359375,-908.00732421875,0.03125""","""151.54299926757812,196.1492462158203,0"""
2,10583,dennis,"""-301.85736083984375,1364.9544677734375,0.03125""","""11.790491104125977,-239.710205078125,0"""
2,10602,pashaBiceps g2a.com,"""-1840.5068359375,-918.602294921875,0.03125""","""244.71142578125,51.14995574951172,0"""
2,10616,olofmeister,"""-304.9598388671875,1240.041748046875,88.00970458984375""","""44.7247314453125,-233.96533203125,0"""
2,10616,wenton,"""-301.49884033203125,1170.4112548828125,128.03125""","""-13.369178771972656,-249.64227294921875,0"""
2,10618,Lekr0,"""-355.2501220703125,1404.208251953125,11.774988174438477""","""75.33228302001953,-231.91033935546875,0"""
2,10618,Snax g2a.com,"""-2721.482177734375,-801.8408203125,17.1581974029541""","""-200.51611328125,145.25511169433594,0"""
2,10620,byali g2a.com,"""-1751.2840576171875,-864.612060546875,0.03125""","""160.198974609375,35.44640350341797,0"""
2,10621,dennis,"""-303.5556945800781,1292.2296142578125,53.21772384643555""","""-13.394255638122559,-249.64093017578125,0"""
2,10628,neo g2a.com,"""-1648.7486572265625,-903.2218017578125,0.03125""","""195.40322875976562,-147.79234313964844,0"""
2,10632,TaZ g2a.com,"""-1929.400146484375,-941.1638793945312,0.03125""","""205.87985229492188,90.2049331665039,0"""
2,10640,pashaBiceps g2a.com,"""-1778.6395263671875,-884.3326416015625,0.03125""","""179.0981903076172,170.782958984375,0"""
2,10654,olofmeister,"""-301.33538818359375,1167.93701171875,128.03125""","""-1.2574559450149536,-242.84527587890625,0"""
2,10654,wenton,"""-305.288818359375,1096.5238037109375,128.03125""","""-11.996106147766113,-239.70001220703125,0"""
2,10656,Lekr0,"""-335.35198974609375,1335.4427490234375,24.409040451049805""","""68.60943603515625,-234.51109313964844,0"""
2,10656,Snax g2a.com,"""-2780.938232421875,-757.4717407226562,13.042343139648438""","""-194.8883819580078,156.5839080810547,0"""
2,10659,dennis,"""-307.05462646484375,1218.0943603515625,102.64127349853516""","""-8.770822525024414,-249.84608459472656,0"""
2,10666,neo g2a.com,"""-1588.6673583984375,-935.96337890625,-11.96875""","""219.5250244140625,-89.39987182617188,0"""
2,10670,byali g2a.com,"""-1670.200439453125,-869.9635009765625,0.03125""","""243.19288635253906,14.919341087341309,0"""
2,10670,TaZ g2a.com,"""-1865.420654296875,-928.18310546875,0.03125""","""216.77777099609375,56.57884216308594,0"""
2,10678,pashaBiceps g2a.com,"""-1725.4154052734375,-854.4122314453125,0.03125""","""195.92294311523438,-19.8348445892334,0"""
2,10689,dennis,"""-305.49005126953125,1159.6181640625,130.3417510986328""","""14.08441162109375,-247.3544464111328,292.6183776855469"""
2,10692,olofmeister,"""-302.4742736816406,1095.2279052734375,128.03125""","""-5.455611705780029,-249.94046020507812,0"""
2,10693,wenton,"""-308.90777587890625,1023.4891967773438,128.03125""","""-11.811601638793945,-239.70916748046875,0"""
2,10694,Lekr0,"""-315.29046630859375,1264.1385498046875,71.94513702392578""","""64.39518737792969,-241.56419372558594,0"""
2,10694,Snax g2a.com,"""-2836.373779296875,-709.6156616210938,7.9271321296691895""","""-183.1112518310547,162.77365112304688,0"""
2,10703,twist,"""-407.2597351074219,957.1655883789062,16.03125""","""-302.7290344238281,-21.141843795776367,0"""
2,10703,neo g2a.com,"""-1524.348876953125,-965.82373046875,-11.96875""","""226.73605346679688,-77.89998626708984,0"""
2,10707,TaZ g2a.com,"""-1807.4249267578125,-898.1532592773438,0.03125""","""206.3241729736328,127.88671112060547,0"""
2,10708,byali g2a.com,"""-1596.5816650390625,-862.2803344726562,-11.96875""","""247.9695587158203,31.797706604003906,0"""
2,10728,pashaBiceps g2a.com,"""-1638.433349609375,-868.8133544921875,0.03125""","""249.53086853027344,-1.1917173862457275,0"""
2,10730,olofmeister,"""-304.270751953125,1021.0305786132812,128.03125""","""-5.7535786628723145,-249.93380737304688,0"""
2,10732,Lekr0,"""-303.31024169921875,1191.0074462890625,120.6992416381836""","""27.942611694335938,-248.4335174560547,0"""
2,10732,Snax g2a.com,"""-2891.3818359375,-662.0330810546875,3.530400037765503""","""-187.34242248535156,157.8854522705078,0"""
2,10740,Lekr0,"""-301.4286804199219,1175.52001953125,132.60342407226562""","""26.63848114013672,-247.614990234375,286.3683776855469"""
2,10742,neo g2a.com,"""-1463.20849609375,-1003.6666259765625,-14.428912162780762""","""191.43316650390625,-152.8997802734375,0"""
2,10746,byali g2a.com,"""-1523.053955078125,-852.1771240234375,-11.96875""","""247.49681091308594,35.289161682128906,0"""
2,10746,TaZ g2a.com,"""-1742.641357421875,-860.0980224609375,0.03125""","""224.9134063720703,71.9557876586914,0"""
2,10754,twist,"""-474.9287109375,926.7508544921875,16.03125""","""-173.78326416015625,-151.1210479736328,0"""
2,10766,pashaBiceps g2a.com,"""-1564.41845703125,-865.7608032226562,-11.96875""","""240.56124877929688,36.05461120605469,0"""
2,10770,Snax g2a.com,"""-2949.4833984375,-619.7454833984375,1.152480125427246""","""-217.80450439453125,103.02027130126953,0"""
2,10772,wenton,"""-421.85382080078125,962.668212890625,16.03125""","""-156.4490203857422,-11.758316993713379,0"""
2,10780,neo g2a.com,"""-1398.138916015625,-1034.523193359375,-36.45814514160156""","""210.05638122558594,-119.97061920166016,0"""
2,10783,TaZ g2a.com,"""-1677.16748046875,-867.065673828125,0.03125""","""232.5496826171875,-43.11516189575195,0"""
2,10784,byali g2a.com,"""-1453.0682373046875,-834.5890502929688,-14.821173667907715""","""219.51870727539062,96.3511734008789,0"""
2,10792,twist,"""-528.1685180664062,880.3917846679688,16.03125""","""-208.4173126220703,-126.61119842529297,0"""
2,10804,pashaBiceps g2a.com,"""-1497.536376953125,-842.2445678710938,-11.96875""","""241.74044799804688,47.700096130371094,0"""
2,10806,olofmeister,"""-420.0460205078125,951.78857421875,16.46173095703125""","""-270.33209228515625,-29.773351669311523,0"""
2,10808,Snax g2a.com,"""-3002.048583984375,-578.2938842773438,10.059144973754883""","""-118.99850463867188,104.28837585449219,0"""
2,10818,neo g2a.com,"""-1338.0819091796875,-1069.40576171875,-52.48152542114258""","""225.66635131835938,-65.82621002197266,0"""
2,10819,dennis,"""-392.3417663574219,965.4244995117188,16.03125""","""-292.1786804199219,-28.676265716552734,0"""
2,10822,byali g2a.com,"""-1382.4305419921875,-814.9716796875,-26.504423141479492""","""240.36172485351562,47.4472770690918,0"""
2,10822,TaZ g2a.com,"""-1605.2406005859375,-864.8597412109375,-11.96875""","""178.00465393066406,22.41357421875,0"""
2,10823,wenton,"""-495.4538879394531,928.6439208984375,16.03125""","""-195.02354431152344,-143.9851837158203,0"""
2,10831,twist,"""-585.2686157226562,834.5850219726562,16.03125""","""-193.18789672851562,-158.67715454101562,0"""
2,10842,pashaBiceps g2a.com,"""-1430.713134765625,-814.1876220703125,-18.958995819091797""","""227.86428833007812,87.66516876220703,0"""
2,10843,twist,"""-601.1575927734375,818.0916748046875,18.341745376586914""","""-146.4020538330078,-191.20359802246094,292.6183776855469"""
2,10856,neo g2a.com,"""-1269.0577392578125,-1084.90478515625,-72.7265625""","""234.77880859375,-36.31753158569336,0"""
2,10858,olofmeister,"""-487.70361328125,906.1155395507812,16.03125""","""-193.7262420654297,-130.1175079345703,0"""
2,10860,byali g2a.com,"""-1310.6341552734375,-803.3911743164062,-38.92818069458008""","""242.70632934570312,33.44605255126953,0"""
2,10861,wenton,"""-546.8900146484375,875.9838256835938,16.03125""","""-154.32078552246094,-196.68527221679688,0"""
2,10870,Lekr0,"""-385.1885070800781,949.670166015625,16.03125""","""-118.23479461669922,-46.45674514770508,0"""
2,10871,dennis,"""-461.6427001953125,938.3135986328125,16.03125""","""-179.76121520996094,-142.01535034179688,0"""
2,10880,pashaBiceps g2a.com,"""-1358.6866455078125,-800.9059448242188,-26.511322021484375""","""237.06239318847656,60.02054214477539,0"""
2,10894,neo g2a.com,"""-1198.1571044921875,-1077.9261474609375,-85.1570816040039""","""240.7606964111328,31.124967575073242,0"""
2,10897,olofmeister,"""-548.6754760742188,870.5599365234375,16.03125""","""-172.0220947265625,-168.32691955566406,0"""
2,10898,byali g2a.com,"""-1239.4388427734375,-794.9547729492188,-56.786163330078125""","""235.70443725585938,-6.546290874481201,0"""
2,10900,wenton,"""-590.4353637695312,815.8937377929688,16.03125""","""-143.33673095703125,-204.8281707763672,0"""
2,10909,dennis,"""-518.9934692382812,899.33740234375,16.03125""","""-185.80734252929688,-145.64752197265625,0"""
2,10915,Snax g2a.com,"""-3045.7333984375,-559.986083984375,31.901580810546875""","""-209.3525390625,61.2281494140625,0"""
2,10918,pashaBiceps g2a.com,"""-1287.912109375,-790.6429443359375,-42.725624084472656""","""243.47193908691406,-31.152395248413086,0"""
2,10927,Lekr0,"""-461.68328857421875,912.1876220703125,16.03125""","""-212.82997131347656,-112.34161376953125,0"""
2,10929,wenton,"""-624.7381591796875,768.3935546875,18.341745376586914""","""-149.11782836914062,-200.65859985351562,292.6183776855469"""
2,10930,byali g2a.com,"""-1179.220947265625,-792.8694458007812,-71.55330657958984""","""236.51185607910156,37.82936477661133,292.6183776855469"""
2,10931,neo g2a.com,"""-1130.5689697265625,-1056.2132568359375,-87.07184600830078""","""212.06175231933594,122.69805908203125,0"""
2,10935,olofmeister,"""-592.9556884765625,813.3472900390625,16.03125""","""-107.47952270507812,-214.36886596679688,0"""
2,10938,twist,"""-663.2384033203125,639.3040161132812,16.03125""","""-48.654624938964844,-170.37440490722656,0"""
2,10941,twist,"""-664.13427734375,636.7705688476562,18.048561096191406""","""-57.33951950073242,-162.1387176513672,255.09072875976562"""
2,10947,dennis,"""-574.57275390625,855.2957763671875,16.03125""","""-136.70816040039062,-196.49696350097656,0"""
2,10956,pashaBiceps g2a.com,"""-1215.5001220703125,-793.5994262695312,-63.940269470214844""","""243.51702880859375,-29.738361358642578,0"""
2,10965,Lekr0,"""-524.405517578125,873.3991088867188,16.03125""","""-214.09536743164062,-129.0859375,0"""
2,10965,Snax g2a.com,"""-3102.098388671875,-497.9888000488281,32.03125""","""-120.40233612060547,207.61329650878906,0"""
2,10970,neo g2a.com,"""-1066.983154296875,-1024.1944580078125,-111.39920806884766""","""180.54087829589844,158.63563537597656,0"""
2,10973,olofmeister,"""-608.0868530273438,742.4095458984375,16.03125""","""-17.591999053955078,-249.38027954101562,0"""
2,10985,dennis,"""-597.7063598632812,786.9906616210938,16.03125""","""-40.136173248291016,-246.75714111328125,0"""
2,10995,byali g2a.com,"""-1100.3636474609375,-697.9954833984375,-26.609783172607422""","""60.055110931396484,212.5270538330078,0"""
2,10995,pashaBiceps g2a.com,"""-1142.294921875,-813.4650268554688,-84.08586883544922""","""235.77581787109375,-83.12496185302734,0"""
2,10997,byali g2a.com,"""-1099.63232421875,-694.7432250976562,-24.038726806640625""","""45.78852844238281,208.52703857421875,281.70867919921875"""
2,11003,Lekr0,"""-582.5184936523438,829.7029418945312,16.03125""","""-138.5316925048828,-189.7547149658203,0"""
2,11003,Snax g2a.com,"""-3151.777099609375,-466.068603515625,32.03125""","""-214.3219757080078,50.71733474731445,0"""
2,11008,neo g2a.com,"""-1009.0707397460938,-982.2491455078125,-123.83023071289062""","""209.18157958984375,122.98639678955078,0"""
2,11010,olofmeister,"""-609.635009765625,668.224853515625,16.03125""","""2.381329298019409,-249.9886474609375,0"""
2,11023,dennis,"""-607.0748901367188,714.1196899414062,16.03125""","""-76.3577651977539,-227.32830810546875,0"""
2,11025,wenton,"""-787.7147827148438,683.4083251953125,16.03125""","""-177.39134216308594,-8.25838851928711,0"""
2,11026,wenton,"""-789.1006469726562,683.3438110351562,18.037614822387695""","""-177.39134216308594,-8.25838851928711,253.68978881835938"""
2,11029,twist,"""-719.661865234375,525.9600830078125,0.03125""","""-33.003273010253906,-174.89341735839844,0"""
2,11033,pashaBiceps g2a.com,"""-1085.23388671875,-854.8485107421875,-103.35330963134766""","""194.97706604003906,-144.74032592773438,0"""
2,11041,Lekr0,"""-608.1089477539062,762.6112060546875,16.03125""","""-55.98881912231445,-243.6498565673828,0"""
2,11045,neo g2a.com,"""-944.6025390625,-951.3353271484375,-124.19991302490234""","""227.45159912109375,42.664852142333984,0"""
2,11048,olofmeister,"""-607.9313354492188,594.0269775390625,16.03125""","""7.6972455978393555,-249.88148498535156,0"""
2,11053,Snax g2a.com,"""-3209.188720703125,-404.6721496582031,26.37100601196289""","""-98.10476684570312,217.6239776611328,0"""
2,11060,dennis,"""-625.06884765625,645.9904174804688,18.341745376586914""","""-28.91121482849121,-248.32264709472656,292.6183776855469"""
2,11071,pashaBiceps g2a.com,"""-1025.790771484375,-898.56982421875,-119.10479736328125""","""199.13624572753906,-150.63656616210938,0"""
2,11079,Lekr0,"""-617.8582763671875,690.1588134765625,16.03125""","""30.40331268310547,-236.09327697753906,0"""
2,11084,neo g2a.com,"""-874.4112548828125,-941.4472045898438,-126.39340209960938""","""240.3533477783203,47.4896354675293,0"""
2,11087,olofmeister,"""-605.4304809570312,519.8504638671875,-0.96875""","""8.833248138427734,-249.84390258789062,0"""
2,11091,byali g2a.com,"""-1062.51904296875,-546.3802490234375,-31.96875""","""126.21431732177734,126.09881591796875,0"""
2,11091,Snax g2a.com,"""-3230.547119140625,-336.8644714355469,0.03125""","""-46.644168853759766,235.4237060546875,0"""
2,11108,pashaBiceps g2a.com,"""-964.6168823242188,-936.4885864257812,-123.96875""","""223.73809814453125,-92.46424102783203,0"""
2,11109,wenton,"""-883.7328491210938,618.4154663085938,16.03125""","""-127.45474243164062,-142.04827880859375,0"""
2,11117,Lekr0,"""-590.5610961914062,623.2451171875,16.03125""","""125.2958755493164,-216.3352508544922,0"""
2,11122,neo g2a.com,"""-810.3369140625,-909.7916870117188,-127.60752868652344""","""226.4058837890625,89.61859130859375,0"""
